Time	Day of Week	Probe speed 	Probe flow 1	TPM speed 	TPM flow 	Sensor speed 	Sensor flow 				
1/15/2019 10:50	2	68.5	578	69.62	568	72.70	478				
1/15/2019 10:55	2	68.2	578	70.50	532	72.68	471				
1/15/2019 11:00	2	69.8	596	70.80	488	73.03	491				
1/15/2019 11:05	2	69.6	596	70.84	466	71.53	499				
1/15/2019 11:10	2	69.1	596	70.79	456	69.53	330				
1/15/2019 11:15	2	53.4	600	70.86	457	51.23	573				
1/15/2019 11:20	2	58.4	600	70.86	451	72.33	501				
1/15/2019 11:25	2	68.5	600	70.74	442	71.53	506				
1/15/2019 11:30	2	69.5	609	70.63	441	72.28	531				
1/15/2019 11:35	2	68.2	609	70.69	450	72.70	470				
1/15/2019 11:40	2	69.9	609	70.77	454	72.65	536				
1/15/2019 11:45	2	67.3	618	70.74	453	72.08	558				
1/15/2019 11:50	2	68.5	618	70.18	427	72.40	538				
1/15/2019 11:55	2	68.8	618	69.86	427	74.78	468				
1/15/2019 12:00	2	71.2	628	69.95	448	73.13	451				
1/15/2019 12:05	2	66.5	628	70.03	454	73.63	471				
1/15/2019 12:10	2	69.9	628	70.15	460	72.20	473				
1/15/2019 12:15	2	69	628	70.29	468	74.10	458				
1/15/2019 12:20	2	73	628	70.39	474	73.48	478				
1/15/2019 12:25	2	70.8	628	70.01	459	69.75	524				
1/15/2019 12:30	2	67.3	632	69.79	469	71.38	496				
1/15/2019 12:35	2	70.5	632	70.06	496	73.48	464				
1/15/2019 12:40	2	67.8	632	70.46	499	73.10	454				
1/15/2019 12:45	2	68	637	70.72	479	71.53	529				
1/15/2019 12:50	2	67.6	637	70.79	454	70.98	520				
1/15/2019 12:55	2	67.5	637	70.74	436	72.18	513				
1/15/2019 13:00	2	68.4	641	70.45	421	73.40	479				
1/15/2019 13:05	2	70.4	641	69.99	419	73.40	502				
1/15/2019 13:10	2	66.3	641	69.99	442	73.08	468				
1/15/2019 13:15	2	69.1	659	70.07	453	71.38	511				
1/15/2019 13:20	2	71	659	70.33	457	73.13	458				
1/15/2019 13:25	2	71.3	659	70.42	458	73.35	486				
1/15/2019 13:30	2	69.5	682	70.50	468	73.48	479				
1/15/2019 13:35	2	72.3	682	70.54	468	72.60	517				
1/15/2019 13:40	2	70.7	682	70.62	464	71.35	540				
1/15/2019 13:45	2	69.8	700	70.76	465	73.13	488				
1/15/2019 13:50	2	70	700	70.87	462	72.23	483				
1/15/2019 13:55	2	65.6	700	70.98	457	70.90	552				
1/15/2019 14:00	2	67.2	723	71.09	447	73.65	466				
1/15/2019 14:05	2	72.4	723	71.31	449	71.93	510				
1/15/2019 14:10	2	69.5	723	71.35	449	70.85	511				
1/15/2019 14:15	2	66.9	759	71.13	441	72.85	500				
1/15/2019 14:20	2	70	759	70.82	440	70.63	510				
1/15/2019 14:25	2	66.9	759	70.32	435	70.70	539				
1/15/2019 14:30	2	67.4	800	70.05	448	71.95	517				
1/15/2019 14:35	2	71.5	800	70.03	466	73.13	503				
1/15/2019 14:40	2	68.4	800	70.28	477	70.75	543				
1/15/2019 14:45	2	69	841	70.25	463	69.98	569				
1/15/2019 14:50	2	70.4	841	70.04	452	73.05	520				
1/15/2019 14:55	2	71.9	841	70.11	461	71.78	530				
1/15/2019 15:00	2	70.1	887	70.04	459	71.55	552				
1/15/2019 15:05	2	68	887	69.93	460	71.90	554				
1/15/2019 15:10	2	67	887	69.92	470	69.73	592				
1/15/2019 15:15	2	67.8	919	70.04	484	70.53	565				
1/15/2019 15:20	2	70.7	919	69.90	477	69.28	560				
1/15/2019 15:25	2	67.4	919	69.65	474	66.78	586				
1/15/2019 15:30	2	69	950	69.58	482	70.43	556				
1/15/2019 15:35	2	67	950	69.54	485	71.65	572				
1/15/2019 15:40	2	64.9	950	69.62	496	67.38	629				
1/15/2019 15:45	2	64.4	982	69.65	500	59.25	633				
1/15/2019 15:50	2	66.2	982	69.26	485	60.38	624				
1/15/2019 15:55	2	67.3	982	68.62	478	65.43	574				
1/15/2019 16:00	2	65.2	1019	68.31	499	68.83	617				
1/15/2019 16:05	2	69.2	1019	68.11	517	70.20	583				
1/15/2019 16:10	2	67.7	1019	68.14	537	68.30	627				
1/15/2019 16:15	2	67.7	1014	68.25	552	64.78	627				
1/15/2019 16:20	2	63.7	1014	68.05	544	62.60	640				
1/15/2019 16:25	2	61.3	1014	67.42	526	55.38	603				
1/15/2019 16:30	2	51.5	1009	66.94	535	54.00	665				
1/15/2019 16:35	2	63.2	1009	66.85	562	57.85	655				
1/15/2019 16:40	2	60.6	1009	67.07	586	54.75	669				
1/15/2019 16:45	2	44.2	1009	67.24	585	38.53	559				
1/15/2019 16:50	2	48.9	1009	67.10	566	54.15	644				
1/15/2019 16:55	2	50.3	1009	66.22	521	51.45	642				
1/15/2019 17:00	2	51.1	1009	64.56	462	46.93	610				
1/15/2019 17:05	2	53.2	1009	63.11	450	36.10	556				
1/15/2019 17:10	2	45.3	1009	62.39	495	43.60	559				
1/15/2019 17:15	2	47.6	937	62.35	565	40.35	600				
1/15/2019 17:20	2	37.7	937	62.58	609	39.50	531				
1/15/2019 17:25	2	31.2	937	62.83	624	48.30	595				
1/15/2019 17:30	2	48.5	859	63.27	643	38.75	510				
1/15/2019 17:35	2	46.4	859	64.03	671	51.85	591				
1/15/2019 17:40	2	47.7	859	64.93	680	48.98	608				
1/15/2019 17:45	2	39.2	796	65.55	654	50.10	568				
1/15/2019 17:50	2	48.9	796	65.83	621	41.95	539				
1/15/2019 17:55	2	34.1	796	65.55	578	39.43	532				
1/15/2019 18:00	2	37.4	737	64.13	497	36.48	500				
1/15/2019 18:05	2	37.9	737	61.73	405	30.80	453				
1/15/2019 18:10	2	36.1	737	59.02	336	30.98	463				
1/15/2019 18:15	2	34.3	678	56.47	295	42.80	536				
1/15/2019 18:20	2	37.5	678	54.20	273	42.63	538				
1/15/2019 18:25	2	42.9	678	52.29	269	39.70	523				
1/15/2019 18:30	2	37.6	614	50.80	281	36.63	485				
1/15/2019 18:35	2	34.8	614	49.69	306	48.18	503				
1/15/2019 18:40	2	50.7	614	48.96	342	61.70	496				
1/15/2019 18:45	2	68.2	559	48.62	391	72.60	482				
1/15/2019 18:50	2	71.9	559	48.79	460	73.30	418				
1/15/2019 18:55	2	69.8	559	49.54	550	72.85	406				
1/15/2019 19:00	2	67.8	514	50.52	613	73.95	390				
1/15/2019 19:05	2	66.3	514	51.42	631	72.13	334				
1/15/2019 19:10	2	66.7	514	52.37	635	75.13	413				
1/15/2019 19:15	2	70.3	482	53.83	670	73.28	380				
1/15/2019 19:20	2	69	482	56.20	745	73.28	353				
1/15/2019 19:25	2	69.4	482	59.51	811	73.63	365				
1/15/2019 19:30	2	69.3	455	63.26	797	72.33	308				
1/15/2019 19:35	2	68.6	455	66.45	685	72.70	340				
1/15/2019 19:40	2	68.6	455	68.64	553	71.63	327				
1/15/2019 19:45	2	68.3	432	69.85	465	70.08	312				
1/15/2019 19:50	2	64.7	432	70.38	415	72.30	361				
1/15/2019 19:55	2	65.6	432	70.79	387	74.58	235				
1/15/2019 20:00	2	74.1	409	70.81	353	72.40	274				
1/15/2019 20:05	2	72	409	70.98	318	73.28	315				
1/15/2019 20:10	2	66.5	409	70.69	276	71.98	312				
1/15/2019 20:15	2	74.9	400	70.10	248	69.05	240				
1/15/2019 20:20	2	66.7	400	69.42	235	70.45	262				
1/15/2019 20:25	2	63.2	400	69.14	242	70.20	275				
1/15/2019 20:30	2	68.6	396	69.05	254	69.18	297				
1/15/2019 20:35	2	66.2	396	69.15	262	70.05	237				
1/15/2019 20:40	2	66.2	396	69.23	265	69.15	249				
1/15/2019 20:45	2	69.1	391	69.52	269	64.65	270				
1/15/2019 20:50	2	70	391	69.82	269	67.30	225				
1/15/2019 20:55	2	62.3	391	69.70	260	68.40	218				
1/15/2019 21:00	2	62	387	69.15	246	69.15	241				
1/15/2019 21:05	2	66.8	387	68.62	234	67.10	250				
1/15/2019 21:10	2	67.9	387	68.41	233	66.70	263				
1/15/2019 21:15	2	65.6	364	68.15	231	68.63	300				
1/15/2019 21:20	2	64.9	364	67.61	225	64.00	246				
1/15/2019 21:25	2	61.4	364	66.99	218	64.25	249				
1/15/2019 21:30	2	64.4	350	66.33	207	63.10	195				
1/15/2019 21:35	2	60.7	350	65.86	202	63.60	237				
1/15/2019 21:40	2	56.9	350	65.47	202	65.53	192				
1/15/2019 21:45	2	55.6	332	65.04	195	60.08	264				
1/15/2019 21:50	2	49.4	332	64.69	190	63.63	210				
1/15/2019 21:55	2	61.2	332	64.45	195	64.45	177				
1/15/2019 22:00	2	63.6	318	64.10	204	64.35	214				
1/15/2019 22:05	2	58.7	318	63.49	207	62.43	225				
1/15/2019 22:10	2	61.7	318	62.76	203	64.40	195				
1/15/2019 22:15	2	59.5	296	62.18	199	64.80	226				
1/15/2019 22:20	2	65.6	296	61.83	196	65.30	210				
1/15/2019 22:25	2	62.1	296	61.77	198	64.98	192				
1/15/2019 22:30	2	58.7	273	61.87	201	67.83	151				
1/15/2019 22:35	2	62.4	273	62.08	202	62.80	120				
1/15/2019 22:40	2	61.7	273	62.31	201	64.60	117				
1/15/2019 22:45	2	62.4	255	62.57	200	67.93	99				
1/15/2019 22:50	2	67.7	255	62.91	199	66.33	134				
1/15/2019 22:55	2	62.4	255	63.29	196	67.60	138				
1/15/2019 23:00	2	50.1	241	63.56	190	68.23	117				
1/15/2019 23:05	2	62.6	241	63.59	181	68.03	100				
1/15/2019 23:10	2	61.6	241	63.50	170	66.53	129				
1/15/2019 23:15	2	59.7	205	63.32	156	67.53	91				
1/15/2019 23:20	2	62.6	205	63.21	145	67.15	102				
1/15/2019 23:25	2	57.1	205	63.36	138	64.65	101				
1/15/2019 23:30	2	61.2	177	63.54	131	65.18	76				
1/15/2019 23:35	2	58.5	177	63.69	128	66.58	72				
1/15/2019 23:40	2	57.1	177	63.76	125	60.30	85				
1/15/2019 23:45	2	45.4	150	63.83	123	65.63	79				
1/15/2019 23:50	2	53.5	150	64.01	124	67.65	53				
1/15/2019 23:55	2	60.7	150	64.35	126	66.65	72				
1/16/2019 0:00	3	61	132	75.79	45	65.35	43				
1/16/2019 0:05	3	63	132	75.79	53	68.10	51				
1/16/2019 0:10	3	65.7	132	75.77	75	65.28	76				
1/16/2019 0:15	3	59.5	114	75.75	57	65.53	58				
1/16/2019 0:20	3	61.3	114	75.72	33	64.43	34				
1/16/2019 0:25	3	57.3	114	75.70	57	64.38	59				
1/16/2019 0:30	3	45.7	100	75.68	65	61.93	67				
1/16/2019 0:35	3	60.5	100	75.66	50	64.55	51				
1/16/2019 0:40	3	65.7	100	72.91	38	60.63	40				
1/16/2019 0:45	3	62.9	87	70.09	23	58.53	25				
1/16/2019 0:50	3	53.3	87	68.12	33	66.03	35				
1/16/2019 0:55	3	54.9	87	66.75	36	62.98	38				
1/16/2019 1:00	3	58.4	77	65.82	25	62.33	23				
1/16/2019 1:05	3	58	77	65.21	44	62.38	42				
1/16/2019 1:10	3	61.5	77	64.72	43	61.80	42				
1/16/2019 1:15	3	60.1	73	64.46	39	61.15	38				
1/16/2019 1:20	3	66.7	73	64.17	39	61.00	38				
1/16/2019 1:25	3	67.4	73	63.71	50	62.75	38				
1/16/2019 1:30	3	68.9	68	63.18	45	61.98	32				
1/16/2019 1:35	3	69.6	68	62.48	39	67.15	41				
1/16/2019 1:40	3	61.4	68	61.86	35	59.05	33				
1/16/2019 1:45	3	53.3	64	61.40	33	62.60	36				
1/16/2019 1:50	3	57	64	61.04	31	62.58	15				
1/16/2019 1:55	3	60.4	64	60.69	30	65.95	36				
1/16/2019 2:00	3	67.1	59	60.39	31	66.83	28				
1/16/2019 2:05	3	62.3	59	60.26	32	65.93	34				
1/16/2019 2:10	3	64.7	59	60.49	34	67.75	23				
1/16/2019 2:15	3	68.1	55	61.18	37	66.65	33				
1/16/2019 2:20	3	63.3	55	62.16	40	59.25	44				
1/16/2019 2:25	3	60.4	55	63.02	42	59.60	26				
1/16/2019 2:30	3	68.7	55	63.68	42	59.33	37				
1/16/2019 2:35	3	56.9	55	64.14	41	60.43	20				
1/16/2019 2:40	3	58.6	55	64.62	40	60.88	48				
1/16/2019 2:45	3	60.9	50	65.24	40	65.13	35				
1/16/2019 2:50	3	63.8	50	65.76	38	70.53	50				
1/16/2019 2:55	3	66.3	50	65.89	34	68.40	37				
1/16/2019 3:00	3	64	50	65.98	32	68.95	40				
1/16/2019 3:05	3	63.3	50	65.74	29	64.83	30				
1/16/2019 3:10	3	63.1	50	65.53	26	63.68	40				
1/16/2019 3:15	3	56.1	50	65.59	25	64.93	38				
1/16/2019 3:20	3	62.6	50	65.66	26	68.25	65				
1/16/2019 3:25	3	67.2	50	65.67	28	71.38	60				
1/16/2019 3:30	3	65.5	55	65.90	32	72.40	54				
1/16/2019 3:35	3	67.2	55	66.11	36	69.95	48				
1/16/2019 3:40	3	58.9	55	66.01	36	71.23	51				
1/16/2019 3:45	3	64.6	59	65.82	35	72.10	75				
1/16/2019 3:50	3	62.8	59	65.76	35	72.33	41				
1/16/2019 3:55	3	65.7	59	65.81	36	70.88	50				
1/16/2019 4:00	3	65.9	64	66.10	39	66.35	53				
1/16/2019 4:05	3	61.8	64	66.37	42	69.83	57				
1/16/2019 4:10	3	55.9	64	66.63	44	68.08	64				
1/16/2019 4:15	3	56.1	82	66.96	44	72.63	78				
1/16/2019 4:20	3	64.4	82	67.56	45	71.10	71				
1/16/2019 4:25	3	62.9	82	68.14	45	71.25	79				
1/16/2019 4:30	3	59.3	100	68.43	45	71.18	88				
1/16/2019 4:35	3	64.5	100	68.59	45	72.83	103				
1/16/2019 4:40	3	65.4	100	68.50	44	72.55	109				
1/16/2019 4:45	3	68.7	127	68.32	44	73.10	108				
1/16/2019 4:50	3	69.2	127	68.25	47	73.90	118				
1/16/2019 4:55	3	65.6	127	68.42	54	72.95	114				
1/16/2019 5:00	3	68.8	159	68.54	58	72.60	137				
1/16/2019 5:05	3	65.7	159	68.82	64	72.75	164				
1/16/2019 5:10	3	67.2	159	69.09	71	73.18	132				
1/16/2019 5:15	3	67.5	200	69.38	82	71.00	221				
1/16/2019 5:20	3	65.4	200	69.96	97	71.80	227				
1/16/2019 5:25	3	67	200	70.49	107	71.65	270				
1/16/2019 5:30	3	67.5	259	70.88	112	70.43	286				
1/16/2019 5:35	3	67	259	71.07	111	71.00	343				
1/16/2019 5:40	3	67.7	259	71.01	112	70.68	348				
1/16/2019 5:45	3	67.1	337	70.86	119	71.13	386				
1/16/2019 5:50	3	70	337	70.77	126	70.93	344				
1/16/2019 5:55	3	69.5	337	70.59	140	72.13	357				
1/16/2019 6:00	3	70.2	432	70.34	160	71.15	367				
1/16/2019 6:05	3	66.8	432	70.15	183	69.38	432				
1/16/2019 6:10	3	65.3	432	69.88	210	68.53	547				
1/16/2019 6:15	3	66.5	487	69.64	241	68.63	542				
1/16/2019 6:20	3	64.8	487	69.46	278	66.03	587				
1/16/2019 6:25	3	63.4	487	69.24	303	63.05	636				
1/16/2019 6:30	3	61.3	550	69.21	323	62.78	587				
1/16/2019 6:35	3	61.2	550	69.18	334	56.60	606				
1/16/2019 6:40	3	52.5	550	68.98	341	39.50	576				
1/16/2019 6:45	3	44.8	614	68.61	357	44.70	597				
1/16/2019 6:50	3	45.1	614	68.10	378	48.78	598				
1/16/2019 6:55	3	45.7	614	67.56	406	52.75	612				
1/16/2019 7:00	3	43.1	696	66.97	432	34.43	532				
1/16/2019 7:05	3	39.4	696	66.30	452	29.50	493				
1/16/2019 7:10	3	37.3	696	65.22	449	32.58	500				
1/16/2019 7:15	3	33.9	682	63.80	437	34.25	535				
1/16/2019 7:20	3	40.2	682	62.34	432	36.20	532				
1/16/2019 7:25	3	42.6	682	60.78	424	46.80	569				
1/16/2019 7:30	3	39.5	664	58.84	393	40.65	520				
1/16/2019 7:35	3	38	664	56.87	366	38.03	534				
1/16/2019 7:40	3	39.9	664	55.08	354	41.10	577				
1/16/2019 7:45	3	40	646	53.48	350	30.15	505				
1/16/2019 7:50	3	38.8	646	51.90	342	44.00	556				
1/16/2019 7:55	3	42.8	646	50.27	326	47.48	557				
1/16/2019 8:00	3	44.8	632	48.61	305	43.63	570				
1/16/2019 8:05	3	43.5	632	47.00	286	37.53	523				
1/16/2019 8:10	3	42.7	632	45.48	270	37.68	504				
1/16/2019 8:15	3	44.2	600	44.08	258	42.15	512				
1/16/2019 8:20	3	40	600	42.81	251	43.73	535				
1/16/2019 8:25	3	39.3	600	41.67	248	41.80	551				
1/16/2019 8:30	3	39	573	40.65	248	39.53	509				
1/16/2019 8:35	3	40	573	39.76	252	39.15	529				
1/16/2019 8:40	3	38.5	573	38.97	259	38.90	547				
1/16/2019 8:45	3	39.2	546	38.29	269	40.10	557				
1/16/2019 8:50	3	37.5	546	37.72	283	39.95	526				
1/16/2019 8:55	3	40.7	546	37.28	302	48.60	553				
1/16/2019 9:00	3	43.7	523	36.96	325	48.00	541				
1/16/2019 9:05	3	40.9	523	36.73	352	47.88	552				
1/16/2019 9:10	3	44.7	523	36.58	377	47.25	533				
1/16/2019 9:15	3	40.4	523	36.47	399	39.95	511				
1/16/2019 9:20	3	38.4	523	36.38	415	42.98	506				
1/16/2019 9:25	3	42.4	523	36.29	426	46.55	519				
1/16/2019 9:30	3	45.8	528	36.21	432	38.05	528				
1/16/2019 9:35	3	44.8	528	36.15	437	44.98	533				
1/16/2019 9:40	3	48.3	528	36.12	443	50.00	588				
1/16/2019 9:45	3	52.6	528	36.14	451	53.40	540				
1/16/2019 9:50	3	50.7	528	36.24	465	46.50	505				
1/16/2019 9:55	3	51.7	528	36.46	490	66.38	463				
1/16/2019 10:00	3	66.4	532	36.87	528	71.75	469				
1/16/2019 10:05	3	68.2	532	37.50	581	70.73	451				
1/16/2019 10:10	3	66.8	532	38.37	644	72.03	474				
1/16/2019 10:15	3	68.4	546	39.56	721	72.63	442				
1/16/2019 10:20	3	70	546	41.26	827	72.25	483				
1/16/2019 10:25	3	69.2	546	43.79	985	73.35	477				
1/16/2019 10:30	3	69.8	564	47.56	1193	72.88	447				
1/16/2019 10:35	3	70.7	564	52.74	1361	72.53	499				
1/16/2019 10:40	3	66	564	58.78	1338	72.35	552				
1/16/2019 10:45	3	67.9	578	64.36	1095	73.33	516				
1/16/2019 10:50	3	69.6	578	68.24	797	73.88	472				
1/16/2019 10:55	3	69	578	70.30	594	74.73	484				
1/16/2019 11:00	3	70.8	596	71.06	491	75.13	428				
1/16/2019 11:05	3	73.3	596	71.36	457	74.68	460				
1/16/2019 11:10	3	72.8	596	71.63	447	73.33	463				
1/16/2019 11:15	3	71.6	600	71.53	435	74.35	511				
1/16/2019 11:20	3	71.6	600	71.54	446	73.98	507				
1/16/2019 11:25	3	70.5	600	71.56	456	74.90	471				
1/16/2019 11:30	3	68.8	609	71.49	458	73.78	491				
1/16/2019 11:35	3	70.5	609	71.68	472	74.30	510				
1/16/2019 11:40	3	71.1	609	72.11	473	73.78	484				
1/16/2019 11:45	3	70.4	618	72.46	456	73.40	520				
1/16/2019 11:50	3	69.4	618	72.63	435	74.30	491				
1/16/2019 11:55	3	71.1	618	72.59	433	75.20	458				
1/16/2019 12:00	3	70.1	628	72.49	439	74.58	445				
1/16/2019 12:05	3	68.1	628	72.47	447	74.80	458				
1/16/2019 12:10	3	69.1	628	72.58	452	74.20	502				
1/16/2019 12:15	3	71.7	628	72.79	456	76.43	486				
1/16/2019 12:20	3	72.9	628	72.79	455	74.95	478				
1/16/2019 12:25	3	73.6	628	72.68	456	75.03	463				
1/16/2019 12:30	3	72.8	632	72.67	466	74.23	484				
1/16/2019 12:35	3	70.8	632	72.69	467	74.83	505				
1/16/2019 12:40	3	67.8	632	72.52	446	73.95	507				
1/16/2019 12:45	3	67.9	637	72.54	439	74.20	523				
1/16/2019 12:50	3	72.8	637	72.71	449	74.88	466				
1/16/2019 12:55	3	73.3	637	72.96	463	75.80	453				
1/16/2019 13:00	3	71	641	73.12	463	73.58	491				
1/16/2019 13:05	3	71.8	641	73.05	448	75.20	505				
1/16/2019 13:10	3	71.1	641	72.87	434	74.93	446				
1/16/2019 13:15	3	70.4	659	72.66	436	72.65	523				
1/16/2019 13:20	3	71.4	659	72.45	446	66.10	532				
1/16/2019 13:25	3	67.6	659	72.24	456	71.75	467				
1/16/2019 13:30	3	69.8	682	72.29	471	73.15	497				
1/16/2019 13:35	3	69.2	682	72.25	461	74.00	495				
1/16/2019 13:40	3	71.6	682	72.22	449	74.35	493				
1/16/2019 13:45	3	70	700	72.35	452	73.43	495				
1/16/2019 13:50	3	70.2	700	72.50	455	72.28	501				
1/16/2019 13:55	3	68.9	700	72.19	443	73.40	487				
1/16/2019 14:00	3	69.3	723	72.14	452	72.48	486				
1/16/2019 14:05	3	72.1	723	72.18	455	75.28	458				
1/16/2019 14:10	3	69.7	723	72.19	452	73.10	506				
1/16/2019 14:15	3	69.3	759	72.32	463	74.50	534				
1/16/2019 14:20	3	73.1	759	72.52	468	72.58	569				
1/16/2019 14:25	3	73.3	759	72.59	453	73.85	528				
1/16/2019 14:30	3	73.3	800	72.19	422	73.20	516				
1/16/2019 14:35	3	70.6	800	72.05	427	69.48	548				
1/16/2019 14:40	3	71.4	800	72.19	438	68.90	587				
1/16/2019 14:45	3	67.7	841	72.11	437	70.48	505				
1/16/2019 14:50	3	70.7	841	71.88	438	71.48	544				
1/16/2019 14:55	3	68.5	841	71.60	449	73.53	508				
1/16/2019 15:00	3	71.7	887	71.68	474	74.70	514				
1/16/2019 15:05	3	69.9	887	71.84	482	73.65	514				
1/16/2019 15:10	3	72.3	887	71.86	477	70.78	606				
1/16/2019 15:15	3	71	919	71.73	476	71.85	569				
1/16/2019 15:20	3	68.1	919	71.68	497	70.78	610				
1/16/2019 15:25	3	70.2	919	71.22	490	72.35	588				
1/16/2019 15:30	3	69.7	950	70.94	498	72.58	580				
1/16/2019 15:35	3	69.6	950	71.15	519	71.48	581				
1/16/2019 15:40	3	69.7	950	71.57	517	72.55	620				
1/16/2019 15:45	3	69.6	982	71.57	491	68.95	652				
1/16/2019 15:50	3	66.8	982	71.09	471	70.28	638				
1/16/2019 15:55	3	68.5	982	70.23	460	66.98	624				
1/16/2019 16:00	3	65.9	1019	69.51	476	66.33	624				
1/16/2019 16:05	3	67	1019	69.32	518	72.15	611				
1/16/2019 16:10	3	68	1019	69.39	546	66.85	664				
1/16/2019 16:15	3	68	1014	69.39	549	66.93	664				
1/16/2019 16:20	3	69.6	1014	69.35	549	61.38	702				
1/16/2019 16:25	3	57.9	1014	69.24	550	47.68	582				
1/16/2019 16:30	3	41.1	1009	68.81	539	48.95	629				
1/16/2019 16:35	3	52.2	1009	68.42	548	53.30	603				
1/16/2019 16:40	3	63	1009	68.07	560	44.58	606				
1/16/2019 16:45	3	51.4	1009	68.01	578	45.03	577				
1/16/2019 16:50	3	46.4	1009	67.87	576	55.50	611				
1/16/2019 16:55	3	52.4	1009	67.29	548	50.58	631				
1/16/2019 17:00	3	54.4	1009	66.89	557	75.35	434				
1/16/2019 17:05	3	69.6	1009	66.84	588	72.98	480				
1/16/2019 17:10	3	71	1009	67.01	618	77.33	370				
1/16/2019 17:15	3	73	937	67.31	634	74.58	505				
1/16/2019 17:20	3	71.8	937	65.54	508	70.75	588				
1/16/2019 17:25	3	67.5	937	63.48	430	69.75	603				
1/16/2019 17:30	3	58.7	859	62.31	443	57.70	633				
1/16/2019 17:35	3	51.7	859	61.38	455	50.33	640				
1/16/2019 17:40	3	53.4	859	58.91	377	41.75	553				
1/16/2019 17:45	3	38.3	796	55.63	287	44.38	566				
1/16/2019 17:50	3	37.7	796	52.35	219	51.90	564				
1/16/2019 17:55	3	45.6	796	49.38	173	43.43	565				
1/16/2019 18:00	3	44	737	46.77	142	44.85	569				
1/16/2019 18:05	3	50.8	737	44.53	123	37.00	548				
1/16/2019 18:10	3	46.5	737	42.61	111	50.13	590				
1/16/2019 18:15	3	49.2	678	41.00	108	43.88	513				
1/16/2019 18:20	3	60.3	678	39.71	114	55.83	617				
1/16/2019 18:25	3	59.4	678	38.76	134	66.38	631				
1/16/2019 18:30	3	56.9	614	38.17	172	66.23	553				
1/16/2019 18:35	3	67.8	614	37.98	235	71.13	544				
1/16/2019 18:40	3	62.5	614	38.26	329	69.15	563				
1/16/2019 18:45	3	67	559	39.16	470	71.10	504				
1/16/2019 18:50	3	67.6	559	40.94	678	72.25	448				
1/16/2019 18:55	3	70	559	43.98	961	73.63	435				
1/16/2019 19:00	3	73.1	514	48.54	1257	73.18	434				
1/16/2019 19:05	3	69.3	514	54.29	1400	73.18	402				
1/16/2019 19:10	3	73.1	514	60.08	1280	73.63	432				
1/16/2019 19:15	3	72.2	482	64.53	1003	74.95	396				
1/16/2019 19:20	3	70.2	482	67.08	750	74.33	373				
1/16/2019 19:25	3	72.5	482	68.29	600	73.33	367				
1/16/2019 19:30	3	69.3	455	68.63	517	73.63	356				
1/16/2019 19:35	3	72.3	455	68.63	474	74.85	337				
1/16/2019 19:40	3	66.6	455	68.57	447	74.33	312				
1/16/2019 19:45	3	70.4	432	68.97	449	75.28	358				
1/16/2019 19:50	3	72.5	432	69.99	464	76.05	292				
1/16/2019 19:55	3	70	432	71.18	449	74.75	292				
1/16/2019 20:00	3	69.3	409	71.89	404	68.38	372				
1/16/2019 20:05	3	73.7	409	72.05	362	73.93	306				
1/16/2019 20:10	3	71.8	409	71.97	339	74.50	337				
1/16/2019 20:15	3	68.7	400	72.21	336	74.70	318				
1/16/2019 20:20	3	71.6	400	72.50	333	71.90	310				
1/16/2019 20:25	3	66.2	400	72.80	326	74.98	304				
1/16/2019 20:30	3	67.1	396	72.93	313	74.98	289				
1/16/2019 20:35	3	68.2	396	73.14	302	76.28	305				
1/16/2019 20:40	3	68.2	396	73.27	290	76.03	273				
1/16/2019 20:45	3	68.2	391	73.07	279	76.20	241				
1/16/2019 20:50	3	68.1	391	72.95	282	75.20	297				
1/16/2019 20:55	3	69.5	391	72.77	287	75.68	246				
1/16/2019 21:00	3	69.6	387	72.59	295	74.15	263				
1/16/2019 21:05	3	73.5	387	72.81	304	73.18	345				
1/16/2019 21:10	3	71.3	387	73.19	301	75.43	287				
1/16/2019 21:15	3	70.5	364	73.55	288	74.85	315				
1/16/2019 21:20	3	74.3	364	73.94	280	74.60	267				
1/16/2019 21:25	3	69.6	364	73.94	257	75.60	235				
1/16/2019 21:30	3	68.7	350	73.72	248	75.45	236				
1/16/2019 21:35	3	64.1	350	73.59	244	73.15	244				
1/16/2019 21:40	3	66.2	350	73.60	245	71.95	268				
1/16/2019 21:45	3	67	332	73.71	248	76.23	216				
1/16/2019 21:50	3	69.4	332	73.48	247	76.10	228				
1/16/2019 21:55	3	69.1	332	73.26	252	75.75	221				
1/16/2019 22:00	3	70.7	318	73.26	252	74.93	200				
1/16/2019 22:05	3	67.8	318	73.09	236	75.63	262				
1/16/2019 22:10	3	67.1	318	73.08	227	75.13	224				
1/16/2019 22:15	3	67.2	296	73.25	227	74.53	229				
1/16/2019 22:20	3	68.1	296	73.51	228	77.08	195				
1/16/2019 22:25	3	66.2	296	73.96	218	76.40	154				
1/16/2019 22:30	3	66.2	273	74.30	205	76.93	194				
1/16/2019 22:35	3	72.5	273	74.09	188	75.53	161				
1/16/2019 22:40	3	73.9	273	74.04	183	75.73	139				
1/16/2019 22:45	3	73.9	255	74.13	185	76.10	95				
1/16/2019 22:50	3	73.9	255	74.18	183	74.83	153				
1/16/2019 22:55	3	73.7	255	73.82	178	75.28	106				
1/16/2019 23:00	3	71.1	241	73.80	178	74.95	95				
1/16/2019 23:05	3	71	241	73.91	172	75.58	100				
1/16/2019 23:10	3	70.9	241	74.16	169	77.23	132				
